frame,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17
361,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,708,18,61,61,120,133,-10,-15,22,24,-2,-2,6,5,-9,-14,20,23
591,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
